sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
崙背,雲林縣,105,細懸浮微粒,對敏感族群不健康,1.3,0.49,15.3,25.2,99,45,12.3,12.6,0.3,0.9,31,"2024-03-15 03:00",,0.3,37.2,81,1,120.348742,23.757547,38
斗六,雲林縣,130,細懸浮微粒,對敏感族群不健康,1.1,0.37,8.6,19.8,90,49,17.3,18.7,1.4,0.3,265,"2024-03-15 03:00",,0.3,46.7,87,1,120.544994,23.711853,37
南投,南投縣,90,細懸浮微粒,普通,0.7,0.39,5.1,12.4,57,30,11.9,12.4,0.4,0.2,72,"2024-03-15 03:00",,0.4,31.4,59,0,120.685306,23.913,36
二林,彰化縣,113,細懸浮微粒,對敏感族群不健康,1.9,0.34,21.4,25.1,82,43,13.6,14.1,0.4,1.7,358,"2024-03-15 03:00",,0.3,40,78,1,120.409653,23.925175,35
線西,彰化縣,92,細懸浮微粒,普通,3.1,0.34,22.2,26.2,78,40,16.5,17,0.5,2,23,"2024-03-15 03:00",,0.3,32.2,68,2,120.469061,24.131672,34
彰化,彰化縣,103,細懸浮微粒,對敏感族群不健康,1.3,0.4,10.8,20.6,74,45,19.8,20.5,0.7,1.4,355,"2024-03-15 03:00",,0.3,36.1,67,1,120.541519,24.066,33
西屯,臺中市,102,細懸浮微粒,對敏感族群不健康,1.3,0.35,14.4,18.8,64,40,20.1,23.4,3.3,1.6,18,"2024-03-15 03:00",,0.3,35.9,65,1,120.616917,24.162197,32
忠明,臺中市,96,細懸浮微粒,普通,1.3,0.4,11,17.2,61,36,19.2,20.4,1.2,0.7,46,"2024-03-15 03:00",,0.4,33.7,65,1,120.641092,24.151958,31
大里,臺中市,106,細懸浮微粒,對敏感族群不健康,1.1,0.43,5.1,9.8,57,42,20.9,21.7,0.8,0.2,130,"2024-03-15 03:00",,0.5,37.6,61,1,120.67844444,24.09961111,30
沙鹿,臺中市,104,細懸浮微粒,對敏感族群不健康,1.5,0.3,27.5,25.3,67,33,12.3,12,0,1.8,29,"2024-03-15 03:00",,0.3,36.5,72,0,120.568794,24.225628,29
豐原,臺中市,82,細懸浮微粒,普通,1,0.34,17.1,24.0,40,21,9.3,10.2,0.9,0.2,108,"2024-03-15 03:00",,0.4,28.2,50,1,120.74252414,24.25699731,28
三義,苗栗縣,68,細懸浮微粒,普通,1,0.31,18.9,23.0,31,16,8.3,10,1.6,2.1,9,"2024-03-15 03:00",,0.2,22.5,40,1,120.75956754,24.38248443,27
苗栗,苗栗縣,90,細懸浮微粒,普通,1.2,0.29,6.9,17.4,48,33,14.3,15.3,1,1,183,"2024-03-15 03:00",,0.3,31.5,57,1,120.82011468,24.56499183,26
頭份,苗栗縣,96,細懸浮微粒,普通,1.7,0.31,11.4,12.7,53,31,8.1,9.3,1.2,0.4,10,"2024-03-15 03:00",,0.4,33.8,57,2,120.89869286,24.69690679,25
新竹,新竹市,115,細懸浮微粒,對敏感族群不健康,0.8,0.63,0.8,15.0,58,44,26.6,32.6,6,0.2,187,"2024-03-15 03:00",,0.5,40.9,63,1,120.97236752,24.8056356,24
竹東,新竹縣,76,細懸浮微粒,普通,0.9,0.24,18.7,19.1,31,18,5.8,6.3,0.5,0.9,154,"2024-03-15 03:00",,0.3,25.5,43,1,121.08895493,24.74091408,23
湖口,新竹縣,132,細懸浮微粒,對敏感族群不健康,1.3,0.71,1,23.0,83,60,32.4,36.9,4.4,0.6,238,"2024-03-15 03:00",,0.5,47.4,73,1,121.03886894,24.90009696,22
龍潭,桃園市,132,細懸浮微粒,對敏感族群不健康,1.3,0.61,7.1,15.9,68,40,28.1,29.6,1.4,0.6,169,"2024-03-15 03:00",,0.7,47.5,78,1,121.21645772,24.86400048,21
平鎮,桃園市,114,細懸浮微粒,對敏感族群不健康,2.4,0.6,3.9,19.3,78,53,39.6,42.6,3,0.2,160,"2024-03-15 03:00",,0.7,40.6,68,1,121.203986,24.952786,20
觀音,桃園市,97,細懸浮微粒,普通,1.4,0.32,24.2,36.1,70,42,13,14,0.9,0.9,240,"2024-03-15 03:00",,0.2,34.2,57,1,121.08283092,25.03556747,19
大園,桃園市,97,細懸浮微粒,普通,1.4,0.36,24.4,32.0,59,43,12.6,12.9,0.3,1.2,172,"2024-03-15 03:00",,0.3,34,58,2,121.20251473,25.06100357,18
桃園,桃園市,96,細懸浮微粒,普通,1.4,0.68,7.9,19.2,53,37,33.2,33.6,0.4,1.4,205,"2024-03-15 03:00",,0.7,33.8,58,1,121.30500531,24.9947107,17
大同,臺北市,80,細懸浮微粒,普通,1,0.76,27.3,21.9,40,16,22.5,25.9,3.4,-,-,"2024-03-15 03:00",,0.9,27.3,51,1,121.51342074,25.06331455,16
松山,臺北市,80,細懸浮微粒,普通,0.3,0.33,37.1,21.3,32,23,10.6,11.2,0.5,0.7,52,"2024-03-15 03:00",,0.5,27.3,43,1,121.578611,25.05,15
古亭,臺北市,69,細懸浮微粒,普通,0.9,0.42,37.4,31.7,31,16,11.1,11.5,0.3,0.4,124,"2024-03-15 03:00",,0.5,22.9,41,1,121.529556,25.020608,14
萬華,臺北市,73,細懸浮微粒,普通,0.5,0.58,28.1,26.2,36,23,25.7,27,1.2,0.7,137,"2024-03-15 03:00",,0.7,24.5,46,0,121.507972,25.046503,13
中山,臺北市,72,細懸浮微粒,普通,0.9,0.35,42.6,29.1,37,21,11.2,12.2,1,1.3,126,"2024-03-15 03:00",,0.6,23.9,48,1,121.526528,25.062361,12
士林,臺北市,60,細懸浮微粒,普通,0.8,0.27,46.6,39.0,33,15,5.8,6.4,0.6,1,134,"2024-03-15 03:00",,0.4,19.3,40,1,121.51666356,25.10334003,11
淡水,新北市,68,細懸浮微粒,普通,0.9,0.28,43.3,32.4,34,15,6.5,6.7,0.2,1.2,120,"2024-03-15 03:00",,0.5,22.4,41,0,121.449239,25.1645,10
林口,新北市,72,細懸浮微粒,普通,1.1,0.29,50.3,39.6,34,18,6.6,7.8,1.1,1.8,127,"2024-03-15 03:00",,0.4,23.9,45,1,121.36548982,25.07798949,9
菜寮,新北市,74,細懸浮微粒,普通,1.1,0.52,30.7,29.2,38,21,20.5,21.3,0.7,1,188,"2024-03-15 03:00",,0.6,25,44,1,121.481028,25.06895,8
新莊,新北市,79,細懸浮微粒,普通,0.6,0.41,20.1,18.3,40,24,16.5,17.5,1,1.4,164,"2024-03-15 03:00",,0.6,26.7,51,1,121.4325,25.037972,7
板橋,新北市,71,細懸浮微粒,普通,0.2,0.53,13.2,23.2,44,24,21.9,22.8,0.9,0.4,136,"2024-03-15 03:00",,0.7,23.5,45,1,121.458667,25.012972,6
土城,新北市,78,細懸浮微粒,普通,0.7,0.41,16.4,21.9,41,19,14.4,15.4,0.9,0.8,137,"2024-03-15 03:00",,0.5,26.5,48,1,121.451861,24.982528,5
新店,新北市,69,細懸浮微粒,普通,0.9,0.3,43.4,32.6,34,16,5.6,5.7,0.1,1.2,160,"2024-03-15 03:00",,0.4,23,37,1,121.537778,24.977222,4
萬里,新北市,54,細懸浮微粒,普通,1.2,0.24,32.9,30.5,18,18,0.8,1.3,0.5,4.1,221,"2024-03-15 03:00",,0.2,16.9,31,1,121.689881,25.179667,3
汐止,新北市,63,細懸浮微粒,普通,1,0.39,12.1,6.4,33,14,24.1,26.5,2.4,0.5,67,"2024-03-15 03:00",,0.5,20.2,35,0,121.64081,25.06624,2
基隆,基隆市,59,細懸浮微粒,普通,1.2,0.26,38,40.3,25,19,3.8,4.5,0.7,1.6,165,"2024-03-15 03:00",,0.3,18.7,33,1,121.760056,25.129167,1
屏東(枋山),屏東縣,77,臭氧八小時,普通,0.6,0.19,62.9,63.2,26,14,1.5,1.5,0,6.6,87,"2024-03-15 02:00",,0.1,14.9,33,0,120.651472,22.260899,313
新北(樹林),新北市,103,細懸浮微粒,對敏感族群不健康,0.1,0.38,14.5,15.8,36,27,13.6,14.7,1.1,0.6,88,"2024-03-15 02:00",,0.5,36.2,52,0,121.38352778,24.94902778,311
屏東(琉球),屏東縣,90,臭氧八小時,普通,1.2,0.2,63.2,67.6,42,18,4.6,5,0.4,1.5,324,"2024-03-15 02:00",,0.2,22.9,49,2,120.37722,22.35222,204
臺南(麻豆),臺南市,117,細懸浮微粒,對敏感族群不健康,1.2,0.37,14.5,30.0,87,54,16,16.4,0.4,0.2,353,"2024-03-15 02:00",,0.3,41.8,80,1,120.24583056,23.17904722,203
高雄(湖內),高雄市,113,細懸浮微粒,對敏感族群不健康,2,0.5,12.9,27.4,94,50,19.9,20.8,0.9,0.8,62,"2024-03-15 02:00",,0.4,40.2,88,1,120.24535,22.87985556,202
彰化(員林),彰化縣,106,細懸浮微粒,對敏感族群不健康,1.5,0.39,8.9,18.8,70,36,19.6,20.8,1.2,0.5,347,"2024-03-15 02:00",,0.4,37.5,74,2,120.56373,23.96117,201
大城,彰化縣,86,細懸浮微粒,普通,1.1,0.14,35.7,42.4,54,34,5.9,8.2,2.2,5.2,45,"2024-03-15 02:00",,0.1,29.6,48,0,120.26964167,23.85493056,85
富貴角,新北市,58,細懸浮微粒,普通,0.7,0.26,45.4,48.6,57,21,4.3,4.4,0.1,2.2,133,"2024-03-15 02:00",,0.2,18.3,50,1,121.53656894,25.29681695,84
麥寮,雲林縣,89,細懸浮微粒,普通,1.6,0.23,31.3,39.3,58,35,,,,1.7,357,"2024-03-15 02:00",,0.2,30.8,56,1,120.251825,23.753506,83
關山,臺東縣,53,細懸浮微粒,普通,0.8,0.22,33,43.2,30,17,2.4,3.4,0.9,0.4,18,"2024-03-15 02:00",,0.2,16.5,34,0,121.161933,23.045083,80
馬公,澎湖縣,58,細懸浮微粒,普通,0.2,0.2,44,54.2,37,17,5.5,5.9,0.4,3.8,42,"2024-03-15 02:00",,0.2,18.4,29,0,119.566158,23.569031,78
金門,金門縣,119,細懸浮微粒,對敏感族群不健康,1.8,0.41,31.4,32.7,62,41,13.5,13.7,0.2,0.9,79,"2024-03-15 02:00",,0.4,42.6,69,2,118.312256,24.432133,77
馬祖,連江縣,101,細懸浮微粒,對敏感族群不健康,0.9,0.37,34.9,45.2,47,37,9.3,9.8,0.4,2.7,349,"2024-03-15 02:00",,0.3,35.5,49,2,119.93149378,26.15188416,75
埔里,南投縣,72,細懸浮微粒,普通,1,0.31,11.7,20.0,35,25,6.6,7.7,1.1,0.6,341,"2024-03-15 02:00",,0.3,24.1,36,1,120.967903,23.968842,72
復興,高雄市,113,細懸浮微粒,對敏感族群不健康,1.1,0.73,19.1,50.6,81,48,29.6,30.5,0.8,1.4,280,"2024-03-15 02:00",,0.5,40.1,76,1,120.312017,22.608711,71
永和,新北市,74,細懸浮微粒,普通,1.1,0.57,35,23.7,36,21,14.8,15.9,1,0.4,276,"2024-03-15 02:00",,0.9,24.7,44,1,121.516306,25.017,70
竹山,南投縣,111,細懸浮微粒,對敏感族群不健康,0.9,0.31,14,24.8,49,40,13.3,14.2,0.8,0.6,322,"2024-03-15 02:00",,0.3,39.2,60,1,120.677306,23.756389,69
中壢,桃園市,137,細懸浮微粒,對敏感族群不健康,2.6,0.79,9.7,13.5,65,48,32.5,37.3,4.7,0.2,301,"2024-03-15 02:00",,1,49.3,73,1,121.221667,24.953278,68
三重,新北市,79,細懸浮微粒,普通,1,0.55,18.9,13.5,39,20,39.8,61.2,21.3,-,-,"2024-03-15 02:00",,1.1,26.7,49,1,121.493806,25.072611,67
冬山,宜蘭縣,66,細懸浮微粒,普通,0.5,0.3,25.7,34.9,35,18,3.9,6,2,0.7,316,"2024-03-15 02:00",,0.3,21.4,42,0,121.792928,24.632203,66
宜蘭,宜蘭縣,57,細懸浮微粒,普通,1.1,0.29,30.9,35.8,31,16,4.1,5.2,1.1,0.2,184,"2024-03-15 02:00",,0.3,18.1,39,1,121.746394,24.747917,65
陽明,臺北市,67,臭氧八小時,普通,1.1,0.24,58.5,60.5,26,15,2,2.6,0.5,1,190,"2024-03-15 02:00",,0.2,18.9,33,1,121.529583,25.182722,64
花蓮,花蓮縣,67,細懸浮微粒,普通,0.5,0.23,19,26.7,23,16,2.4,3.6,1.2,1.5,225,"2024-03-15 02:00",,0.3,21.9,36,0,121.599769,23.971306,63
臺東,臺東縣,55,細懸浮微粒,普通,0.8,0.22,42.6,47.8,38,16,3.3,3.5,0.1,0.2,321,"2024-03-15 02:00",,0.3,17.2,38,1,121.15045,22.755358,62
恆春,屏東縣,80,臭氧八小時,普通,1.5,0.21,61.8,64.5,29,13,1.5,2.5,0.9,6.3,36,"2024-03-15 02:00",,0.2,15.2,31,1,120.788928,21.958069,61
潮州,屏東縣,82,細懸浮微粒,普通,0.6,0.32,28.7,43.7,54,27,5.9,6.9,0.9,1.1,24,"2024-03-15 02:00",,0.3,28.2,61,0,120.561175,22.523108,60
屏東,屏東縣,112,細懸浮微粒,對敏感族群不健康,1.5,0.5,25.6,57.0,88,57,17.4,18.2,0.8,0.7,0,"2024-03-15 02:00",,0.5,39.6,78,2,120.488033,22.673081,59
小港,高雄市,103,細懸浮微粒,對敏感族群不健康,1.6,0.55,35.5,57.6,82,41,27.7,29.8,2.1,0.6,334,"2024-03-15 02:00",,0.4,36.4,76,2,120.337736,22.565833,58
前鎮,高雄市,110,細懸浮微粒,對敏感族群不健康,2.3,0.68,19.3,49.2,97,45,28.3,29.8,1.5,0.2,22,"2024-03-15 02:00",,0.5,38.8,85,2,120.30833356,22.6044507,57
前金,高雄市,110,細懸浮微粒,對敏感族群不健康,1.5,0.45,24.1,48.7,107,41,15.3,15.3,0,1.8,8,"2024-03-15 02:00",,0.4,39,89,1,120.28676111,22.63390278,56
左營,高雄市,137,細懸浮微粒,對敏感族群不健康,1.9,0.51,14.2,41.0,105,59,22.8,23.5,0.6,0.8,26,"2024-03-15 02:00",,0.4,49.4,90,1,120.292917,22.674861,54
楠梓,高雄市,129,細懸浮微粒,對敏感族群不健康,0.9,0.47,16.9,34.4,93,50,20.1,20,0,0.7,43,"2024-03-15 02:00",,0.4,46.3,93,1,120.328289,22.733667,53
林園,高雄市,98,細懸浮微粒,普通,1.6,0.4,35.1,61.6,79,36,10.6,11.5,0.9,2,12,"2024-03-15 02:00",,0.3,34.6,82,2,120.41175,22.4795,52
大寮,高雄市,118,細懸浮微粒,對敏感族群不健康,52.1,0.47,25.8,52.0,77,46,22.5,23.6,1,0.8,0,"2024-03-15 02:00",,0.4,41.9,78,6,120.425311,22.56413611,51
鳳山,高雄市,111,細懸浮微粒,對敏感族群不健康,2.5,0.63,25.7,48.4,88,51,20.3,20.8,0.5,0.5,117,"2024-03-15 02:00",,0.6,39.2,83,2,120.357422,22.628126,50
仁武,高雄市,139,細懸浮微粒,對敏感族群不健康,2.4,0.56,9.9,31.6,100,53,33,34.2,1.1,1.7,353,"2024-03-15 02:00",,0.4,50.3,91,1,120.332631,22.689056,49
橋頭,高雄市,145,細懸浮微粒,對敏感族群不健康,1.9,0.57,8.9,32.5,99,62,28.4,29.8,1.4,1.2,42,"2024-03-15 02:00",,0.4,52.5,89,1,120.305689,22.757506,48
美濃,高雄市,92,細懸浮微粒,普通,1.1,0.36,43.7,58.8,65,31,7.7,8.4,0.7,0.6,277,"2024-03-15 02:00",,0.3,32,64,0,120.530542,22.883583,47
臺南,臺南市,126,細懸浮微粒,對敏感族群不健康,1.5,0.43,14.5,29.3,93,53,24.8,25.6,0.8,0.5,9,"2024-03-15 02:00",,0.4,45.2,86,1,120.21947897,22.98928311,46
安南,臺南市,127,細懸浮微粒,對敏感族群不健康,0.8,0.42,14.6,31.7,82,58,18,19.8,1.8,0.3,10,"2024-03-15 02:00",,0.4,45.4,76,1,120.2175,23.048197,45
善化,臺南市,114,細懸浮微粒,對敏感族群不健康,2.3,0.4,16.8,31.2,94,43,13.3,14.2,0.8,0.5,334,"2024-03-15 02:00",,0.3,40.7,84,1,120.29740529,23.11337642,44
新營,臺南市,127,細懸浮微粒,對敏感族群不健康,1.5,0.45,13.2,30.6,82,54,16.8,17.7,0.8,1.4,346,"2024-03-15 02:00",,0.3,45.4,77,1,120.31725,23.305633,43
嘉義,嘉義市,142,細懸浮微粒,對敏感族群不健康,1.7,0.42,13.7,25.4,87,60,14.8,15.7,0.9,2.8,328,"2024-03-15 02:00",,0.4,51.5,84,2,120.44125148,23.46477865,42
臺西,雲林縣,69,細懸浮微粒,普通,1,0.23,30.5,40.0,59,22,7.6,8.1,0.4,2.6,30,"2024-03-15 02:00",,0.2,22.9,60,1,120.19933333,23.702175,41
朴子,嘉義縣,103,細懸浮微粒,對敏感族群不健康,1.6,0.32,19.8,34.7,75,42,8.2,8.6,0.4,0.5,63,"2024-03-15 02:00",,0.2,36.4,69,2,120.2478,23.46538,40
新港,嘉義縣,115,細懸浮微粒,對敏感族群不健康,1.3,0.43,13.1,32.7,84,46,16.2,17.1,0.9,1.5,354,"2024-03-15 02:00",,0.2,40.9,78,2,120.345531,23.554839,39
崙背,雲林縣,102,細懸浮微粒,對敏感族群不健康,1.1,0.45,18.6,29.8,84,35,11.1,11.6,0.5,0.5,40,"2024-03-15 02:00",,0.2,35.7,78,1,120.348742,23.757547,38
斗六,雲林縣,126,細懸浮微粒,對敏感族群不健康,1.1,0.37,9.5,23.7,93,54,18.4,20.6,2.1,0.8,336,"2024-03-15 02:00",,0.4,45.3,85,1,120.544994,23.711853,37
南投,南投縣,90,細懸浮微粒,普通,0.8,0.39,6.3,16.5,56,29,14.8,15.5,0.6,0.2,161,"2024-03-15 02:00",,0.4,31.5,59,0,120.685306,23.913,36
二林,彰化縣,111,細懸浮微粒,對敏感族群不健康,1.9,0.38,22,28.8,84,46,14.7,15.4,0.7,2.2,13,"2024-03-15 02:00",,0.3,39.2,77,1,120.409653,23.925175,35
線西,彰化縣,87,細懸浮微粒,普通,4,0.28,21.7,28.7,61,31,20.1,20.7,0.6,2.4,42,"2024-03-15 02:00",,0.3,30,65,2,120.469061,24.131672,34
彰化,彰化縣,98,細懸浮微粒,普通,1.3,0.39,13.9,24.4,73,44,20.1,21,0.9,1.2,352,"2024-03-15 02:00",,0.3,34.5,65,1,120.541519,24.066,33
西屯,臺中市,98,細懸浮微粒,普通,1.3,0.38,7.3,21.6,66,37,25.3,30.5,5.2,1.5,6,"2024-03-15 02:00",,0.3,34.7,65,1,120.616917,24.162197,32
忠明,臺中市,94,細懸浮微粒,普通,1.4,0.41,10.7,20.1,68,32,19.4,20.7,1.2,0.3,23,"2024-03-15 02:00",,0.4,33.1,67,1,120.641092,24.151958,31
大里,臺中市,107,細懸浮微粒,對敏感族群不健康,0.9,0.44,3.4,13.0,63,41,22.1,22.9,0.8,0.2,95,"2024-03-15 02:00",,0.5,37.7,62,1,120.67844444,24.09961111,30
沙鹿,臺中市,103,細懸浮微粒,對敏感族群不健康,1.5,0.42,16.2,27.5,82,45,18.5,18.2,0,1.4,58,"2024-03-15 02:00",,0.3,36.2,71,0,120.568794,24.225628,29
豐原,臺中市,87,細懸浮微粒,普通,1.1,0.35,23,27,41,26,9,10,1,0.2,36,"2024-03-15 02:00",,0.4,30.3,53,1,120.74252414,24.25699731,28
三義,苗栗縣,70,細懸浮微粒,普通,1,0.28,18,25.7,30,18,5.1,7,1.8,1.3,11,"2024-03-15 02:00",,0.2,23.2,41,1,120.75956754,24.38248443,27
苗栗,苗栗縣,90,細懸浮微粒,普通,1.3,0.31,11.2,21.3,63,35,12.3,13.2,0.9,1.9,141,"2024-03-15 02:00",,0.3,31.2,60,1,120.82011468,24.56499183,26
頭份,苗栗縣,98,細懸浮微粒,普通,1.7,0.44,2.2,16.3,54,34,20.2,26.8,6.5,1.5,115,"2024-03-15 02:00",,0.4,34.6,60,2,120.89869286,24.69690679,25
新竹,新竹市,114,細懸浮微粒,對敏感族群不健康,0.8,0.72,0.3,19.9,63,43,30.4,38.9,8.5,0.3,146,"2024-03-15 02:00",,0.5,40.7,64,1,120.97236752,24.8056356,24
竹東,新竹縣,79,細懸浮微粒,普通,0.7,0.28,16.9,20.5,35,24,7.4,7.9,0.5,0.2,91,"2024-03-15 02:00",,0.3,26.7,45,1,121.08895493,24.74091408,23
湖口,新竹縣,124,細懸浮微粒,對敏感族群不健康,1.7,0.65,4.2,28.7,77,53,33.8,35,1.1,1.2,117,"2024-03-15 02:00",,0.4,44.5,70,1,121.03886894,24.90009696,22
龍潭,桃園市,139,細懸浮微粒,對敏感族群不健康,1.1,0.6,11.8,18.7,62,43,21.9,22.2,0.2,1.5,358,"2024-03-15 02:00",,0.7,50.3,82,1,121.21645772,24.86400048,21
平鎮,桃園市,111,細懸浮微粒,對敏感族群不健康,2,0.73,4.9,24.3,65,41,44.2,51.8,7.6,0.3,258,"2024-03-15 02:00",,0.7,39.2,68,1,121.203986,24.952786,20
觀音,桃園市,92,細懸浮微粒,普通,1.4,0.28,29.7,37.2,64,36,11.7,12.7,0.9,0.3,213,"2024-03-15 02:00",,0.2,32,54,1,121.08283092,25.03556747,19
大園,桃園市,92,細懸浮微粒,普通,1.7,0.35,31.3,35.1,58,37,16.1,16.5,0.3,0.9,186,"2024-03-15 02:00",,0.3,32.1,58,2,121.20251473,25.06100357,18
桃園,桃園市,93,細懸浮微粒,普通,1.7,0.66,11.1,24.2,50,35,31,31.4,0.4,0.8,328,"2024-03-15 02:00",,0.7,32.6,57,1,121.30500531,24.9947107,17
大同,臺北市,85,細懸浮微粒,普通,0.9,0.43,40.3,22.3,38,23,11,11.7,0.6,-,-,"2024-03-15 02:00",,1,29.4,54,1,121.51342074,25.06331455,16
松山,臺北市,82,細懸浮微粒,普通,0.9,0.29,45.6,18.8,34,18,8.6,9.1,0.4,0.6,70,"2024-03-15 02:00",,0.6,28.2,45,1,121.578611,25.05,15
古亭,臺北市,72,細懸浮微粒,普通,0.9,0.35,48.2,31.2,35,21,7.8,8.2,0.4,0.5,201,"2024-03-15 02:00",,0.5,23.9,43,1,121.529556,25.020608,14
萬華,臺北市,71,細懸浮微粒,普通,0.7,0.45,39.8,26.2,35,18,17.5,18.5,1,0.2,94,"2024-03-15 02:00",,0.7,23.8,47,0,121.507972,25.046503,13
中山,臺北市,73,細懸浮微粒,普通,0.7,0.36,44.9,27.7,39,19,10.9,12.1,1.2,1,118,"2024-03-15 02:00",,0.7,24.5,50,1,121.526528,25.062361,12
士林,臺北市,63,細懸浮微粒,普通,0.9,0.25,53.5,38.8,33,17,5.5,6.1,0.6,0.5,120,"2024-03-15 02:00",,0.4,20.2,41,1,121.51666356,25.10334003,11
淡水,新北市,71,細懸浮微粒,普通,0.9,0.31,51.5,34.3,34,20,5.5,5.8,0.2,1,130,"2024-03-15 02:00",,0.5,23.8,43,0,121.449239,25.1645,10
林口,新北市,74,細懸浮微粒,普通,1,0.32,46.1,40.7,36,20,9.6,11.2,1.6,1.6,116,"2024-03-15 02:00",,0.4,24.9,48,1,121.36548982,25.07798949,9
菜寮,新北市,76,細懸浮微粒,普通,0.8,0.37,41.6,28.6,33,18,14.9,15.6,0.6,0.6,65,"2024-03-15 02:00",,0.6,25.7,46,1,121.481028,25.06895,8
新莊,新北市,83,細懸浮微粒,普通,0.7,0.41,30.6,21.0,38,20,18.9,20.5,1.5,1.4,20,"2024-03-15 02:00",,0.6,28.3,54,1,121.4325,25.037972,7
板橋,新北市,70,細懸浮微粒,普通,0.1,0.4,42,26.8,32,17,8.4,9.2,0.8,0.5,182,"2024-03-15 02:00",,0.7,23.1,45,1,121.458667,25.012972,6
土城,新北市,78,細懸浮微粒,普通,0.8,0.51,9.8,22.8,42,21,23.6,24.9,1.3,1.1,140,"2024-03-15 02:00",,0.6,26.3,47,1,121.451861,24.982528,5
新店,新北市,72,細懸浮微粒,普通,0.9,0.31,47.8,29.9,32,19,6.6,6.6,0,1.1,193,"2024-03-15 02:00",,0.5,24.2,38,1,121.537778,24.977222,4
萬里,新北市,53,細懸浮微粒,普通,1.3,0.25,32.8,30.4,24,10,1.4,2,0.6,3.5,224,"2024-03-15 02:00",,0.2,16.4,34,1,121.689881,25.179667,3
汐止,新北市,64,細懸浮微粒,普通,1.1,0.43,12.2,6.7,34,21,24.9,28.4,3.4,0.6,188,"2024-03-15 02:00",,0.6,20.9,36,0,121.64081,25.06624,2
基隆,基隆市,59,細懸浮微粒,普通,1.2,0.24,55.4,41.3,30,19,3.3,4.1,0.7,1,2,"2024-03-15 02:00",,0.3,18.8,34,1,121.760056,25.129167,1
屏東(枋山),屏東縣,77,臭氧八小時,普通,0.5,0.18,64.5,63.5,34,14,1.8,2,0.2,5.4,89,"2024-03-15 01:00",,0.1,15.4,35,0,120.651472,22.260899,313
新北(樹林),新北市,107,細懸浮微粒,對敏感族群不健康,0.4,0.43,16.1,18.5,38,26,15,16.4,1.4,0.3,134,"2024-03-15 01:00",,0.6,38,56,0,121.38352778,24.94902778,311
屏東(琉球),屏東縣,90,臭氧八小時,普通,1.3,0.22,62.4,67.5,36,20,3.9,4.6,0.6,0.5,128,"2024-03-15 01:00",,0.2,24.2,52,2,120.37722,22.35222,204
臺南(麻豆),臺南市,110,細懸浮微粒,對敏感族群不健康,1.1,0.3,20.3,34.5,82,43,12.9,13.6,0.6,0.4,354,"2024-03-15 01:00",,0.3,38.8,78,1,120.24583056,23.17904722,203
高雄(湖內),高雄市,107,細懸浮微粒,對敏感族群不健康,2,0.52,18,33.7,93,44,16.1,17.2,1.1,0.4,266,"2024-03-15 01:00",,0.4,37.9,87,1,120.24535,22.87985556,202
彰化(員林),彰化縣,106,細懸浮微粒,對敏感族群不健康,2.2,0.38,10.8,22.5,72,41,18.4,19.9,1.5,0.5,354,"2024-03-15 01:00",,0.4,37.5,75,2,120.56373,23.96117,201
大城,彰化縣,83,細懸浮微粒,普通,0.7,0.14,38.4,44.3,45,30,6.3,8.3,1.9,5.5,39,"2024-03-15 01:00",,0.1,28.6,47,0,120.26964167,23.85493056,85
富貴角,新北市,57,細懸浮微粒,普通,1,0.23,53.8,51.1,42,17,2.2,2.2,0,1.3,139,"2024-03-15 01:00",,0.2,18.1,51,1,121.53656894,25.29681695,84
麥寮,雲林縣,88,細懸浮微粒,普通,1.5,0.22,34.4,42.5,55,29,6.7,7.8,1.1,3.4,3,"2024-03-15 01:00",,0.2,30.5,57,1,120.251825,23.753506,83
關山,臺東縣,53,細懸浮微粒,普通,0.6,0.22,34.3,46.4,36,18,3,3.6,0.6,0.5,300,"2024-03-15 01:00",,0.2,16.2,36,0,121.161933,23.045083,80
馬公,澎湖縣,58,細懸浮微粒,普通,1.3,0.2,48.5,56.6,29,17,4.6,5.2,0.5,3.4,35,"2024-03-15 01:00",,0.2,18.5,29,0,119.566158,23.569031,78
金門,金門縣,123,細懸浮微粒,對敏感族群不健康,2.1,0.41,30.4,33.9,71,44,13.6,14.3,0.6,1.1,47,"2024-03-15 01:00",,0.4,44,72,2,118.312256,24.432133,77
馬祖,連江縣,99,細懸浮微粒,普通,1,0.27,44.5,45.4,32,28,6.7,7,0.3,2.4,350,"2024-03-15 01:00",,0.3,35.1,51,2,119.93149378,26.15188416,75
埔里,南投縣,72,細懸浮微粒,普通,1.3,0.31,16.6,24.2,30,22,7.2,8.8,1.5,1.3,299,"2024-03-15 01:00",,0.3,23.9,36,1,120.967903,23.968842,72
復興,高雄市,103,細懸浮微粒,對敏感族群不健康,1.4,0.64,28,60.4,76,42,23.7,24.5,0.7,0.3,140,"2024-03-15 01:00",,0.5,36.4,73,1,120.312017,22.608711,71
永和,新北市,75,細懸浮微粒,普通,0.9,0.72,32.1,22.5,34,24,19.9,20.8,0.9,1,90,"2024-03-15 01:00",,1,25.1,44,1,121.516306,25.017,70
