sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
500119072,YouBike2.0_臺大原分所北側,12,0,臺大專區,2023-05-08 18:59:04,25.01881,121.53868,臺大原子與分子科學研究所東北側,NTU Dist,YouBike2.0_NTU Institute of Atomic and Molecular Sciences(North),NTU Institute of Atomic and Molecular Sciences(Northeast),12,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 18:59:04,2023-05-08
500119075,YouBike2.0_臺大第一活動中心西南側,40,0,臺大專區,2023-05-08 21:32:04,25.01761,121.53995,第一學生活動中心東南側,NTU Dist,YouBike2.0_NTU 1st Student Activity Center(Southwest),NTU 1st Student Activity Center(Southeast),40,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:32:04,2023-05-08
500119076,YouBike2.0_臺大博理館西側,22,0,臺大專區,2023-05-08 21:53:04,25.01922,121.54195,臺大博理館西側,NTU Dist,YouBike2.0_NTU Barry Lam Hall(West),NTU Barry Lam Hall(West),22,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:53:04,2023-05-08
500119077,YouBike2.0_臺大博雅館西側,56,0,臺大專區,2023-05-08 20:03:05,25.0189,121.536,臺大博雅館西側,NTU Dist,YouBike2.0_NTU Liberal Education Classroom Building(West),NTU Liberal Education Classroom Building(West),56,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 20:03:05,2023-05-08
500119078,YouBike2.0_臺大森林館北側,10,0,臺大專區,2023-05-08 19:08:04,25.01704,121.53888,臺大森林系學系北側,NTU Dist,YouBike2.0_NTU Forestry Building(North),NTU Forestry Building(North),10,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 19:08:04,2023-05-08
500119080,YouBike2.0_臺大小小福西南側,10,0,臺大專區,2023-05-08 18:48:04,25.01539,121.53686,臺大進修教育大樓,NTU Dist,YouBike2.0_NTU Xiao Xiao Fu Commissary(Southwest),NTU Omnium Gatherum Building,10,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 18:48:04,2023-05-08
500119081,YouBike2.0_臺大教研館北側,11,0,臺大專區,2023-05-08 21:53:04,25.01337,121.53909,臺大雅頌廣場東南側,NTU Dist,YouBike2.0_NTU Teaching and Research Building(North),NTU The Odeum Square(Southeast),11,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:53:04,2023-05-08
500119082,YouBike2.0_臺大四號館東北側,10,0,臺大專區,2023-05-08 16:34:04,25.01703,121.53781,臺大園藝暨景觀學系北側,NTU Dist,YouBike2.0_NTU Building No.4(Northeast),NTU Department of Horticulture(North),10,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 16:34:04,2023-05-08
500119083,YouBike2.0_臺大新生教室南側,18,0,臺大專區,2023-05-08 21:25:05,25.0196,121.53846,臺大新生教學館南側,NTU Dist,YouBike2.0_NTU Freshman Classroom Building(South),NTU Freshman Classroom Building(South),18,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:25:05,2023-05-08
500119084,YouBike2.0_臺大鄭江樓北側,10,0,臺大專區,2023-05-08 21:40:10,25.019,121.54305,臺大新聞研究所南側,NTU Dist,YouBike2.0_NTU Tseng Jiang Hall(North),NTU Graduate Institute of Journalism(South),10,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:40:10,2023-05-08
500119085,YouBike2.0_臺大電機二館東南側,14,0,臺大專區,2023-05-08 19:30:36,25.01857,121.54247,臺大電機二館南側,NTU Dist,YouBike2.0_NTU E. E. Building No. 2(Southeast),NTU E. E. Building No. 2(Southeast),14,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 19:30:36,2023-05-08
500119086,YouBike2.0_臺大圖資系館北側,25,0,臺大專區,2023-05-08 21:14:04,25.01804,121.53928,臺大圖書資訊館北側,NTU Dist,YouBike2.0_NTU Dept. of Library and Information Sciences(North),NTU Dept. of Library and Information Sciences(North),25,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:14:04,2023-05-08
500119087,YouBike2.0_臺大總圖書館西南側,30,0,臺大專區,2023-05-08 21:34:04,25.0169,121.54031,臺大圖書館西南側,NTU Dist,YouBike2.0_NTU Main Library(Southwest),NTU Main Library(Southwest),30,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:34:04,2023-05-08
500119088,YouBike2.0_臺大黑森林西側,20,0,臺大專區,2023-05-08 21:30:21,25.01995,121.54347,臺大霖澤館南側,NTU Dist,YouBike2.0_NTU Black Forest(West),NTU Tsai Lecture Hall(South),20,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:30:21,2023-05-08
500119089,YouBike2.0_臺大獸醫館南側,24,0,臺大專區,2023-05-08 21:03:05,25.01791,121.54242,臺大獸醫系館南側,NTU Dist,YouBike2.0_NTU Dept. of Veterinary Medicine(South),NTU Dept. of Veterinary Medicine(South),24,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:03:05,2023-05-08
500119090,YouBike2.0_臺大新體育館東南側,40,0,臺大專區,2023-05-08 21:33:05,25.02112,121.53591,臺大體育館東側,NTU Dist,YouBike2.0_NTU Sports Center(Southeast),NTU Sports Center(East),40,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:33:05,2023-05-08
