"Name_Ins","No","Address","tax_ID_number","twd97X","twd97Y","wgs84aX","wgs84aY"
"果大行有限公司蘆洲廠","99609222","新北市蘆洲區和平路一一四巷一０號","97438823","297247.24","2774721.04","121.468372907004","25.0800056358161"
"義峰食品股份有限公司","99601267","新北市土城區忠義路55巷54號","84628110","294721.07","2762235.71","121.442926315165","24.9673639434144"
"巃津企業有限公司","99616224","新北市中和區中板路15巷6號","89958407","298866.63","2767132.53","121.484156826559","25.0114449773337"
"美又廉食品工業有限公司","99616792","新北市三重區中興北街175巷18號","70353842","297480.83","2772071.98","121.470597181183","25.0560826010842"
"銘呈食品行","99609223","新北市中和區橋安街一九號二樓","30299288","299718.08","2766320.93","121.492563203825","25.0040901214855"
"凱瑞生物科技股份有限公司","99603126","新北市新莊區化成路一四六號四樓、一二０號二樓","16543450","296969.59","2770829.92","121.465487828669","25.0448852240006"
"佶露有限公司","99606469","新北市新莊區化成路124號及124號2樓","16994145","297005.57","2770812.06","121.465843819448","25.0447228702051"
"爵信實業有限公司","99618135","新北市三重區三重市重新路五段六三五之二號七樓","97319586","299271.47","2772604.56","121.488363201","25.0608334167"
"清芳實業股份有限公司汐止廠","99602119","新北市汐止區福德一路三五一巷一一弄一號三樓","70679679","313542.94","2772702.81","121.629816141385","25.061187854009"
"愛味香食品股份有限公司","99607604","新北市鶯歌區中正三路491巷7號","96862639","282424.17","2758371.87","121.321046694672","24.9327925551467"
"穀豐食品工業有限公司鶯歌廠","99601624","新北市鶯歌區中正三路491巷3號","16928032","282402.75","2758397.48","121.320835279262","24.9330241590738"
"佳美樂實業有限公司","99614419","新北市樹林區東大街166號及東順街91號","16783795","291331.37","2763155.16","121.409382229438","24.975760967179"
"香樂食品股份有限公司樹林廠","99603699","新北市樹林區大安路502號3樓之1、之4、之5","22219776","291788.24","2764336.8","121.413943133156","24.9864165367008"
"奇軒有限公司","99604208","新北市新店區中正路五四三號二樓","84828089","303851.08","2764445.68","121.533434941404","24.9870192129906"
"綠生技股份有限公司","99600252","新北市中和區立德街一００、一０二、一０六號四樓","13035571","299137.57","2766792.47","121.486829012155","25.0083661438583"
"十倍速食品科技行","99611170","新北市新莊區中正路六五九之二號四樓","18455853","293168.41","2769208.64","121.427766658527","25.0303613951264"
"裕益食品有限公司","99601410","新北市新店區中正路五三八巷六號五樓","97477732","303937.33","2764109.93","121.534276228312","24.9839849254632"
"達美樂披薩股份有限公司台北廠","99614201","新北市新莊區中正路五四四號","86385187","293428.81","2769335.86","121.430351066523","25.0315024979156"
"金泰瑞實業有限公司","99608254","新北市新店區中正路四維巷八弄五號五樓","70690909","304003.21","2764229.78","121.534933477935","24.9850646484544"
"華漢冷凍食品工業股份有限公司五股廠","99603690","新北市五股區五工六路四七號","23902065","295006.11","2773096.34","121.446103521105","25.0654062238125"
"上品咖啡業股份有限公司","99606360","新北市土城區大暖路一四八號","05182514","292796.37","2760895.6","121.423822710156","24.9553206725499"
"新連茂食品有限公司中和廠","99616021","新北市中和區建六路六七巷三號","70710377","299123.69","2766156.85","121.486668912936","25.0026282161239"
"珍品軒食品有限公司","99619616","新北市中和區立德街一一二號地下一樓","24394588","299182.81","2766813.37","121.487277992596","25.008553381039"
"宏遠國際餐飲股份有限公司五股廠","99600599","新北市五股區五權路四九號","25094980","295676.11","2773508.68","121.452758071787","25.0691087340453"
"寶來發食品股份有限公司汐止廠","99601317","新北市汐止區福德一路三九二巷四二弄一七號","86511157","313319.68","2772871.2","121.627611140074","25.0627174641564"
"民品有限公司中和廠","99689817","新北市中和區新民街一一二號五樓之九","23293844","298492.51","2766790.52","121.480438214876","25.0083693886358"
"富華股份有限公司汐止廠","99605627","新北市汐止區保新街一五０號一樓、二樓","22729476","319429.43","2773574.53","121.688201892153","25.0687985650112"
"柏諾食品股份有限公司","99600231","新北市三重區光華路46號","89591160","297168.34","2772498.32","121.467514673222","25.0599414104211"
"陸仕企業股份有限公司台北廠","99601965","新北市瑞芳區頂坪路瑞芳工業區一二九號","83414913","329982","2777316","121.793011714","25.102052644"
"振芳股份有限公司五股廠","99600338","新北市五股區五工六路22號","03341208","295347.04","2772829.77","121.449473957102","25.0629894702759"
"富信食品有限公司樹林廠","99600879","新北市樹林區東順街五七巷五號","12767773","291539.33","2763326.07","121.411447187953","24.9772983529458"
"豐茂生技有機食品股份有限公司","99601312","新北市新莊區五權三路四號之二","12713860","295539.83","2772745.31","121.451382019329","25.0622211251367"
"自然風生物科技有限公司食品廠","99602477","新北市樹林區柑園街二段一二二巷二號二樓","28744170","288811.16","2760896.28","121.384356980733","24.9554338699094"
"中日藥品股份有限公司瑞芳廠","99601736","新北市瑞芳區頂坪路瑞芳工業區二九號","15045808","329982","2777316","121.793011714","25.102052644"
"鴻順食品有限公司","99602934","新北市八里區博物館路三一號二樓","54851409","291744.96","2783863.78","121.41410682302","25.1627083455549"
"薪味香食品股份有限公司","99603192","新北市土城區永豐路一九五巷三五號","12993686","297982.72","2763544.78","121.47527491263","24.9790827920254"
"仁德國際股份有限公司","99606222","新北市中和區中板路7之2號4樓","12910736","298928.02","2767145.49","121.484765438373","25.0115600411268"
"勤大食品有限公司","99606373","新北市新莊區福營路一六五巷四二號之一、四四號一樓","70618718","293704.35","2769128.64","121.433074792115","25.0296238510441"
"仕龍咖啡有限公司","99606798","新北市中和區員山路四六六巷二一弄三一號","96948545","298532.2","2766701.77","121.480828341583","25.0075668021827"
"圓方達企業有限公司三重廠","99606727","新北市三重區新北大道2段260號4樓之3","84475682","297018.62","2772694.89","121.466037418282","25.061720693145"
"富凰企業股份有限公司五股廠","99606878","新北市新莊區五權二路二０號之一","12298913","296130.38","2773227.64","121.457251452853","25.0665577487926"
"奇華股份有限公司五股廠","99607349","新北市五股區中興路1段10號7樓、7樓之1、之2、之3、之5、之6","12365601","297350.85","2773923.1","121.469372598268","25.0727985617605"
"東阪國際股份有限公司","99607625","新北市中和區立德街148巷28、38、40號7樓","12713215","299109.52","2766876.34","121.486554141287","25.0091242614345"
"青葉國際有限公司","99608470","新北市八里區龍米路二段二三二巷七號","79950412","293527.13","2783478.9","121.431773225538","25.1591832017324"
"國義食品實業有限公司土城廠","99609744","新北市土城區承天路八三之一二號","16273694","294486.37","2761722.13","121.440585329672","24.9627341984799"
"福和生鮮農產股份有限公司","99615345","新北市中和區連城路194巷4號","80142086","299662.4","2765583.52","121.491985170323","24.9974346375749"
"葆祥實業有限公司","99619295","新北市鶯歌區中正三路491巷8號","84891060","282404.1","2758370.37","121.320847957907","24.9327794392429"
"健逢生物科技企業有限公司（食品廠）","99619423","新北市鶯歌區建國路596巷68、70號(食品廠區)1樓、2樓","16194256","284428.31","2760478.98","121.340942734841","24.9517720391574"
"太陽牧場食品製造廠","99619603","新北市深坑區北深路三段一五五巷二一號三樓","14876903","310782.35","2766163.3","121.602167099096","25.0022636984932"
"大玉成食品工業股份有限公司","99689575","新北市淡水區北新路二段五八號","97077905","298213.81","2786417.56","121.478365668036","25.1855701836641"
"嘉義食品工業股份有限公司","99690135","新北市中和區中正路九０七號","86761627","298817.16","2766553.81","121.483646208554","25.0062219203663"
"羿品有限公司中和廠","99690824","新北市中和區建一路五號九樓","89643815","299277.71","2766291.24","121.488199547039","25.0038364912423"
"堉敏股份有限公司三重廠","99690844","新北市三重區光復路一段六八巷二四弄一一號一樓","22606592","297506.76","2771174.56","121.47082319634","25.0479798597274"
"四川土產股份有限公司鶯歌廠","99690892","新北市鶯歌區中正三路二三０巷一九之一號","27013400","283219.56","2759257.81","121.328943353165","24.9407738586977"
"軍順食品有限公司三重廠","99690891","新北市三重區中正北路五三０巷一０號","79971211","297619.13","2773661.16","121.47202283763","25.0704253629856"
"帛泉企業有限公司","99691225","新北市新店區中正路五三七號二樓","89462308","303850.28","2764339.05","121.533422924795","24.986056602049"
"壯元食品有限公司","99691303","新北市五股區五工三路一一六巷一四號一樓","16573973","296011.57","2773486.34","121.45608243483","25.0688969415124"
"大得利家畜肉食品加工廠有限公司有效期限至中華民國102.6.24止","99691338","新北市新莊區環河路六九一號","86229519","296968","2767206","121.465348676","25.0121683607"
"立商德有限公司","99691414","新北市中和區中山路二段三一五巷二號七樓","86016282","299867.18","2766065.24","121.494031146736","25.0017768496598"
"泰霖豆腐工廠有限公司","99691503","新北市板橋區松柏街七五號一樓","23476822","298078.26","2769262.94","121.476420275879","25.030703696479"
"華建食品企業有限公司","99691696","新北市五股區五工三路一０七號三樓","79988228","296027.73","2773276.05","121.456235648237","25.0669979455703"
"博研生技有限公司泰山廠","99691717","新北市泰山區明志路一段一二二巷五九號","13132644","","","",""
"英吉生物科技有限公司","99691768","新北市三重區中正北路一九三巷二一弄一五號","80423115","298173.61","2773689.36","121.47751990173","25.0706624051976"
