縣市,鄉鎮市區,儲匯局號,局名,聯絡電話,郵局地址,經度,緯度,ATM,具存款,具補摺,自動補摺機,提領200元,具視障語音,是否為局外ATM,縣市排序代號
臺北市,文山區,000197-2,文山萬盛郵局,(02)2932-0183,臺北市文山區汀州路四段88號(師大分部內),121.536506,25.008077,O,,,O,,,局內,10
臺北市,文山區,000211-0,文山萬芳郵局,(02)2230-5857,臺北市文山區興隆路三段178、180號,121.55863,24.998114,O,O,O,O,,,局內,10
臺北市,文山區,000270-3,木柵郵局,(02)2939-2781-11,臺北市文山區木柵路三段27號,121.565401,24.988476,O,O,O,O,,,局內,10
臺北市,文山區,000271-7,文山指南郵局,(02)2939-3767,臺北市文山區指南路二段115號,121.576301,24.987652,O,O,O,O,O,,局內,10
臺北市,文山區,000272-1,文山溝子口郵局,(02)2236-0561,臺北市文山區木柵路1段119號,121.548489,24.987328,O,O,O,O,,O,局內,10
臺北市,文山區,000273-4,文山木新郵局,(02)2938-6373,臺北市文山區木新路3段329號,121.556252,24.980414,O,,,O,,,局內,10
臺北市,文山區,000276-5,世新大學郵局,(02)2236-4310,臺北市文山區木柵路1段17巷1號,121.54503,24.989503,O,O,O,O,,O,局內,10
臺北市,文山區,000278-2,文山樟腳里郵局,(02)2939-9424,臺北市文山區木新路3段25號,121.564727,24.982514,O,,O,O,,,局內,10
臺北市,文山區,000279-6,政大郵局,(02)2938-7146,臺北市文山區指南路2段64號(國立政治大學藝文中心內),121.572313,24.982062,,,,O,,,局內,10
臺北市,文山區,000283-9,文山萬美街郵局,(02)2230-8803,臺北市文山區萬美街1段51號,121.568186,25.002266,O,,O,O,,,局內,10
臺北市,北投區,,北投復興崗郵局舊局址,(02)2891-2420,中央北路2段70號,121.493055,25.138055,O,O,,O,,,局外,10
臺北市,北投區,,石牌榮民總醫院--樓梯間,(02)2891-2420,石牌路2段201號,121.519222,25.119211,O,,,O,,O,局外,10
臺北市,北投區,,保一總隊--福利社左側,(02)2891-2420,立農街2段301號,121.516944,25.118888,O,,,O,,,局外,10
臺北市,北投區,,復興高中--警衛室旁,(02)2891-2420,復興4路70號,121.511944,25.117426,O,,,O,,,局外,10
臺北市,北投區,,陽明交大--行政大樓1樓,(02)2891-2420,立農街2段155號,121.513304,25.119675,O,,O,O,,,局外,10
臺北市,北投區,,臺北城市科技大學--大成館,(02)2891-2420,學園路2號,121.468055,25.131388,O,,,O,,,局外,10
臺北市,北投區,,臺北城市科技大學--行政大樓1樓旁,(02)2891-2420,學園路2號,121.468055,25.131388,O,,O,O,,,局外,10
臺北市,北投區,,臺北藝術大學--餐廳門口正對面,(02)2891-2420,學園路1號,121.466388,25.129999,O,,,O,,,局外,10
臺北市,北投區,000224-5,陽明山郵局,(02)2861-6171,臺北市北投區紗帽路139之1號,121.546164,25.15125,O,,O,O,,,局內,10
臺北市,北投區,000231-9,北投郵局,(02)2891-2420,臺北市北投區光明路165號,121.503055,25.135555,O,O,O,O,O,,局內,10
臺北市,北投區,000233-6,北投石牌郵局,(02)2821-4449,臺北市北投區石牌路二段93-2號,121.516364,25.117416,O,O,O,O,,,局內,10
臺北市,北投區,000234-0,北投關渡郵局,(02)2858-1260,臺北市北投區知行路293巷9弄11號,121.466872,25.121557,O,,O,O,,,局內,10
臺北市,北投區,000235-3,北投舊北投郵局,(02)2891-3104,臺北市北投區中央南路一段201號,121.501316,25.128522,O,O,O,O,,,局內,10
臺北市,北投區,000236-7,北投榮總郵局,(02)2872-6742,臺北市北投區石牌路二段201號,121.520153,25.119464,O,,,O,,,局內,10
臺北市,北投區,000237-1,北投文林郵局,(02)2827-3044,臺北市北投區文林北路96號,121.517716,25.105614,O,,O,O,,,局內,10
臺北市,北投區,000238-4,北投山腳郵局,(02)2891-1520,臺北市北投區中和街408號,121.4981,25.143737,O,,O,O,,,局內,10
臺北市,北投區,000239-8,北投實踐郵局,(02)2822-3054,臺北市北投區實踐街48巷11號,121.509347,25.114574,O,,O,O,,,局內,10
臺北市,北投區,000240-0,北投致遠郵局,(02)2823-0602,臺北市北投區致遠一路1段121號,121.514895,25.110105,O,,O,O,,,局內,10
臺北市,北投區,000241-3,北投文化郵局,(02)2891-0330,臺北市北投區文化三路8號,121.497491,25.137376,O,,O,O,,,局內,10
臺北市,北投區,000242-7,北投明德郵局,(02)2822-6347,臺北市北投區明德路210號,121.522169,25.113297,O,O,O,O,,,局內,10
臺北市,北投區,000243-1,北投尊賢郵局,(02)2821-5141,臺北市北投區尊賢街247-4號,121.506709,25.117583,O,,O,O,,O,局內,10
臺北市,北投區,000244-4,北投奇岩郵局,(02)2892-8444,臺北市北投區公館路271號,121.507658,25.125148,O,,O,O,,,局內,10
臺北市,北投區,000245-8,北投豐年郵局,(02)2893-3596,臺北市北投區中央北路二段329號,121.489256,25.138336,O,,O,O,,,局內,10
臺北市,北投區,000246-1,北投一德郵局,(02)2892-1518,臺北市北投區中央北路四段529號,121.467949,25.127858,O,,O,O,,,局內,10
臺北市,北投區,000247-5,臺北陽明交大郵局,(02)2821-6416,臺北市北投區立農街二段155號,121.513828,25.119281,O,,,O,,,局內,10
臺北市,松山區,,交通部運輸研究所--會客室內,(02)2381-3135,敦化北路240號,121.549722,25.059999,O,,,O,,,局外,10
臺北市,松山區,,臺北市警察局保安大隊--警衛室旁,(02)2381-3135,延壽街339號,121.559722,25.056666,O,,,O,,,局外,10
臺北市,松山區,,臺北國際航空站--入境大廳處,(02)2381-3135,敦化北路304之9號,121.548611,25.049166,O,,,O,,,局外,10
臺北市,松山區,000118-0,臺北松山郵局,(02)8787-9193,臺北市松山區八德路四段626號,121.574143,25.049869,O,O,O,O,,,局內,10
臺北市,松山區,000136-1,臺北光復郵局,(02)2578-6944,臺北市松山區八德路三段240號,121.557611,25.047994,O,O,O,O,,,局內,10
臺北市,松山區,000145-2,松山機場郵局,(02)2713-3365,臺北市松山區敦化北路340-9號(松山機場內 ),121.550858,25.063785,O,,O,O,,O,局內,10
臺北市,松山區,000148-3,臺北西松郵局,(02)2768-2358,臺北市松山區南京東路五段311號,121.566694,25.051579,O,,O,O,,,局內,10
臺北市,松山區,000156-1,臺北延壽郵局,(02)2768-3079,臺北市松山區民生東路五段12號,121.555969,25.058159,O,O,,O,,,局內,10
臺北市,松山區,000181-6,臺北體育場郵局,(02)2781-9214,臺北市松山區儲匯：南京東路三段346號  郵務：南京東路三段346號後棟,121.548497,25.051564,O,O,O,O,,,局內,10
臺北市,松山區,000187-8,臺北民生郵局,(02)2764-4790,臺北市松山區民生東路五段191號,121.565703,25.059215,O,O,,O,,,局內,10
臺北市,松山區,000201-5,臺北榮星郵局,(02)2715-4680,臺北市松山區民權東路三段124之1、2號,121.545914,25.06188,O,O,O,O,,,局內,10
臺北市,松山區,000218-5,臺北台塑郵局,(02)2719-3473,臺北市松山區民生東路四段54之2號,121.550939,25.057366,O,O,,O,,,局內,10
臺北市,信義區,,國父紀念館--辦公大樓1樓處,(02)2381-3135,仁愛路4段505號,121.56099,25.038377,O,,O,O,,,局外,10
臺北市,信義區,,福德街自助郵局,(02)2381-3135,松山路645號,121.578888,25.035833,O,,,O,,,局外,10
臺北市,信義區,,臺北101大樓--1樓大廳,(02)2381-3135,信義路5段7號,121.562319,25.033203,O,,,O,,,局外,10
臺北市,信義區,,臺北醫藥大學--醫學綜合大樓1樓,(02)2381-3135,吳興街250號,121.562777,25.026666,O,,,O,,,局外,10
臺北市,信義區,000149-7,臺北市府郵局,(02)2720-9930,臺北市信義區市府路1號地下2樓(台北市政府內),121.563781,25.037536,O,,O,O,,,局內,10
臺北市,信義區,000151-2,臺北松德郵局,(02)2726-3738,臺北市信義區松德路300號,121.574276,25.032029,O,,,O,,,局內,10
臺北市,信義區,000154-3,臺北吳興郵局,(02)2722-3543,臺北市信義區莊敬路418號之1,121.566366,25.026957,O,O,O,O,,,局內,10
臺北市,信義區,000178-7,臺北永吉郵局,(02)2762-0461,臺北市信義區永吉路168號1樓,121.571012,25.045516,O,O,O,O,,,局內,10
臺北市,信義區,000180-2,臺北逸仙郵局,(02)2720-8917,臺北市信義區逸仙路46號,121.56166,25.040358,O,O,,O,,,局內,10
臺北市,信義區,000199-0,臺北永春郵局,(02)8788-1850-31,臺北市信義區忠孝東路五段464、466號,121.576702,25.040682,O,O,O,O,,,局內,10
臺北市,信義區,000209-4,臺北世貿郵局,(02)2725-2479,臺北市信義區信義路五段5號(世貿中心內),121.561827,25.034177,O,,O,O,,,局內,10
臺北市,信義區,000228-0,臺北信義郵局,(02)2725-3080,臺北市信義區松廉路76號(信義投遞中心),121.567224,25.033821,O,O,,O,,,局內,10
臺北市,南港區,,南港中央研究院--活動中心1樓,(02)2381-3135,研究院路2段108號,121.616489,25.042802,O,,O,O,,,局外,10
臺北市,南港區,,南港國宅自助郵局,(02)2381-3135,福德街373巷27號,121.591559,25.039388,O,O,,O,,,局外,10
臺北市,南港區,,衛生署藥檢局衛生園區--昆陽大樓1樓,(02)2381-3135,昆陽街161-2號,121.594444,25.048888,O,,,O,,,局外,10
臺北市,南港區,000261-2,南港昆陽郵局,(02)2651-4945,臺北市南港區忠孝東路六段400、402、404、406號,121.592612,25.049883,O,O,,O,,,局內,10
臺北市,南港區,000262-6,中研院郵局,(02)2788-0823,臺北市南港區研究院路二段108號,121.616507,25.042823,O,O,O,O,,,局內,10
臺北市,南港區,000264-3,南港港三郵局,(02)2783-1409,臺北市南港區南港路三段184號,121.587043,25.053138,O,,O,O,,,局內,10
臺北市,南港區,000265-7,南港富康郵局,(02)2783-7204,臺北市南港區研究院路一段44號,121.616197,25.053488,O,O,O,O,,,局內,10
臺北市,南港區,000266-1,南港同德郵局,(02)2786-8549,臺北市南港區同德路85巷2號,121.585658,25.04624,O,O,O,O,,,局內,10
臺北市,南港區,000267-4,南港郵局,(02)2785-0141,臺北市南港區南港路二段78號,121.603416,25.053889,O,O,O,O,,,局內,10
臺北市,南港區,000268-8,南港福德郵局,(02)2785-1709,臺北市南港區福德街314、316號,121.58774,25.039413,O,O,O,O,,,局內,10
臺北市,南港區,000269-1,南港後山埤郵局,(02)2786-7814,臺北市南港區忠孝東路五段994號,121.582686,25.044881,O,,O,O,,,局內,10
臺北市,南港區,000291-6,南港軟體園區郵局,(02)2785-5033,臺北市南港區園區街3-2號H棟1樓,121.611896,25.056619,O,O,,O,,,局內,10
臺北市,萬華區,,中國時報--2樓禮堂,(02)2381-3135,大理街132號,121.496701,25.033605,O,,,O,,,局外,10
臺北市,萬華區,,臺北市萬華區廣州街67號,(02)2381-3135,廣州街67號,121.504578,25.036622,,,,O,,,局外,10
臺北市,萬華區,,龍山自助郵局,(02)2381-3135,廣州街67號,121.504578,25.036622,O,,O,O,,,局外,10
臺北市,萬華區,000102-3,臺北漢中街郵局,(02)2331-4069,臺北市萬華區漢中街173號,121.507005,25.04132,O,O,O,O,,,局內,10
臺北市,萬華區,000103-7,臺北西園郵局,(02)2331-4524,臺北市萬華區長沙街二段156、158、160、162號,121.501031,25.040769,O,,,O,,,局內,10
臺北市,萬華區,000131-3,臺北東園郵局,(02)2303-8013,臺北市萬華區東園街148、150號,121.497552,25.023318,O,O,O,O,,,局內,10
臺北市,萬華區,000135-8,臺北莒光郵局,(02)2302-4649,臺北市萬華區莒光路210號,121.501124,25.031396,O,O,,O,,,局內,10
臺北市,萬華區,000170-8,臺北老松郵局,(02)2389-4549,臺北市萬華區桂林路51號,121.504011,25.038076,O,O,O,O,,,局內,10
臺北市,萬華區,000174-2,臺北萬大路郵局,(02)2309-7442,臺北市萬華區萬大路524號,121.496783,25.018886,O,,O,O,,,局內,10
臺北市,萬華區,000179-1,臺北華江橋郵局,(02)2306-4473,臺北市萬華區和平西路三段310號,121.493029,25.035297,O,O,O,O,,,局內,10
臺北市,萬華區,000195-5,臺北青年郵局,(02)2309-8054,臺北市萬華區國興路34、36、38號,121.508037,25.024785,O,O,O,O,,,局內,10
新北市,八里區,,八里療養院--復健大樓內,(02)2992-1622轉210,華富山33號,121.412268,25.146577,O,,,O,,,局外,20
新北市,八里區,,臺北港營運處--行政大樓1樓,(02)2992-1622轉210,商港路123號1樓,121.390401,25.150819,O,,O,O,,,局外,20
新北市,八里區,244125-4,八里郵局,(02)2610-2045,新北市八里區訊塘路13號,121.397782,25.144914,O,O,O,O,,,局內,20
新北市,八里區,244126-8,八里龍形郵局,(02)2618-6468,新北市八里區龍形二街7號,121.450525,25.130994,O,,O,O,,,局內,20
新北市,三芝區,244133-1,三芝郵局,(02)2636-2040,新北市三芝區淡金路二段17號,121.502725,25.259363,O,O,O,O,,,局內,20
新北市,三重區,,二重國中--正門左側,(02)2992-1622轉210,忠孝路3段89號,121.480466,25.065732,O,,,O,,,局外,20
新北市,三重區,,新北高中--學校右側(五華街上),(02)2992-1622轉210,五華街259號,121.488853,25.086498,O,,,O,,,局外,20
新北市,三重區,244100-7,三重中山路郵局,(02)2988-2775-110,新北市三重區新北大道一段17號,121.487571,25.061237,O,O,,O,O,,局內,20
新北市,三重區,244101-1,三重正義郵局,(02)2972-2005,新北市三重區正義南路10號,121.498159,25.061859,O,O,O,O,,,局內,20
新北市,三重區,244102-4,三重忠孝路郵局,(02)2980-0119,新北市三重區忠孝路一段6之2號,121.492271,25.071664,O,,O,O,,,局內,20
新北市,三重區,244103-8,三重二重埔郵局,(02)2995-0040,新北市三重區光復路一段140號,121.471917,25.052781,O,O,O,O,,,局內,20
新北市,三重區,244104-1,三重溪尾街郵局,(02)2287-8272,新北市三重區溪尾街112號,121.489461,25.078523,O,O,O,O,,,局內,20
新北市,三重區,244105-5,三重中興橋郵局,(02)2978-6455,新北市三重區成功路52-2號,121.488798,25.050755,O,,O,O,,,局內,20
新北市,三重區,244106-9,三重中正路郵局,(02)2989-8903,新北市三重區三民街213號,121.481462,25.066398,O,O,O,O,,,局內,20
新北市,三重區,244107-2,三重介壽路郵局,(02)2976-2385,新北市三重區介壽路5號,121.499,25.0691,O,,O,O,,,局內,20
新北市,三重區,244109-0,三重永興郵局,(02)8972-6999,新北市三重區重新路一段52號,121.502732,25.063638,O,,O,O,,,局內,20
新北市,三重區,244110-1,三重五常郵局,(02)8985-0166,新北市三重區仁義街168號,121.49692,25.08111,O,,O,O,,,局內,20
新北市,三峽區,,大同公司三峽廠--大門守衛室右側,(02)2671-1054,溪東路352號,121.411607,24.927915,O,,,O,,,局外,20
新北市,三峽區,,明德高中--大門守衛室右側,(02)2671-1054,中正路2段399號,121.36389,24.906955,O,,,O,,,局外,20
新北市,三峽區,,保一總隊第五大隊--大門守衛室旁,(02)2671-1054,大埔路150號,121.367364,24.902087,O,,,O,,,局外,20
新北市,三峽區,,福華電子公司三峽廠--大門守衛室左側,(02)2671-1054,中正路1段393號,121.370659,24.921445,O,,,O,,,局外,20
新北市,三峽區,,臺北榮家--大門守衛室左側,(02)2671-1054,白雞路127號,121.368941,24.933651,O,,,O,,,局外,20
新北市,三峽區,031132-5,三峽郵局,(02)2671-1054,新北市三峽區民生街66號,121.37462,24.936057,O,O,O,O,,,局內,20
新北市,三峽區,031133-9,三峽大埔郵局,(02)2671-1198,新北市三峽區中正路2段269號,121.366212,24.911491,O,,O,O,,,局內,20
新北市,三峽區,031134-2,三峽中山郵局,(02)2671-1295,新北市三峽區中山路11號,121.369616,24.934154,O,O,O,O,,,局內,20
新北市,三峽區,031135-6,三峽橫溪郵局,(02)8676-5048,新北市三峽區介壽路3段47號,121.395543,24.937322,O,,O,O,,,局內,20
新北市,三峽區,031136-0,臺北大學郵局,(02)2671-9315,新北市三峽區大學路151號,121.370784,24.945037,O,,O,O,,,局內,20
新北市,土城區,,土城區公所--所內樓梯旁,(02)2257-0132轉233,金城路1段101號,121.442887,24.972579,O,,,O,,,局外,20
新北市,土城區,,土城郵局--後門旁(臨福仁街),(02)2262-6351,中央路2段160號,121.441826,24.976608,O,,,O,,,局外,20
新北市,土城區,,臺北看守所--警衛室右側,(02)2257-0132轉233,立德路2號,121.461352,24.987864,O,,,O,,,局外,20
新北市,土城區,,德霖技術學院--圖書館後側,(02)2257-0132轉233,青雲路380巷1號,121.456433,24.973534,O,,,O,,,局外,20
新北市,土城區,031102-1,土城郵局,(02)2262-6351,新北市土城區中央路2段160號,121.441751,24.976653,O,O,O,O,,,局內,20
新北市,土城區,031110-9,土城工業區郵局,(02)2267-7400,新北市土城區三民路4號,121.420842,24.963093,O,,,O,,,局內,20
新北市,土城區,031113-0,土城清水郵局,(02)2260-2989,新北市土城區青雲路228、230號,121.458937,24.980966,O,O,O,O,,,局內,20
新北市,土城區,031120-3,土城貨饒郵局,(02)2261-9029,新北市土城區中央路1段240號,121.444602,24.985033,O,,O,O,,,局內,20
新北市,土城區,031127-9,土城青雲郵局,(02)2266-7380,新北市土城區金城路2段249號(地方法院內),121.458334,24.984538,O,,O,O,,,局內,20
新北市,土城區,031128-2,土城平和郵局,(02)2266-8983,新北市土城區金城路3段185號,121.469649,24.989001,O,O,O,O,,,局內,20
新北市,土城區,031129-6,土城學府郵局,(02)2260-3413,新北市土城區明德路2段58號,121.448789,24.983293,O,O,O,O,,,局內,20
新北市,中和區,,中和高中--行政大樓川堂,(02)2222-4804,連城路460號,121.47833,24.993999,O,,,O,,,局外,20
新北市,中和區,,光寶科技公司--員工餐廳樓梯口,(02)2222-4804,建一路90號,121.487825,25.001696,O,,,O,,,局外,20
新北市,中和區,,板橋監理站--裁罰室內,(02)2222-4804,中山路3段116-1號,121.476023,25.006119,O,,,O,,,局外,20
新北市,中和區,,保二總隊--員工餐廳前,(02)2222-4804,景平路123號,121.516345,24.991891,O,,,O,,,局外,20
新北市,中和區,,海巡署金馬澎分署--會客室內,(02)2222-4804,秀峰街129號,121.518365,24.990117,O,,,O,,,局外,20
新北市,中和區,,移民署服務事務大隊新北市服務站--1樓大廳左側,(02)2222-4805,民安街135號,121.475921,24.999159,O,,,O,,,局外,20
新北市,中和區,,華夏技術學院--側門警衛室,(02)2222-4804,華新街111號,121.50764,24.982251,O,,O,O,,,局外,20
新北市,中和區,,新北市政府警察局交通隊--勤務大樓員工餐廳,(02)2222-4804,中正路1167號,121.481267,25.009349,O,,,O,,,局外,20
新北市,中和區,,新北市政府警察局刑事警察大隊--大廳內,(02)2222-4804,民安街176號,121.476035,25.001243,O,,,O,,,局外,20
新北市,中和區,,漳和國中--校門口傳達室右側,(02)2222-4804,廣褔路39號,121.473399,25.002255,O,,O,O,,,局外,20
新北市,中和區,,臺灣松下電器公司--福利社旁,(02)2222-4804,員山路579號,121.478786,25.008749,O,,,O,,,局外,20
新北市,中和區,,臺灣圖書館--中和門右側出口,(02)2222-4804,中安街85號,121.512286,25.001647,O,,O,O,,O,局外,20
